id,date,time,accident_type,severity,district,vehicles_count,injured,killed,weather
760,2025-04-21,07:42,Наезд на пешехода,Лёгкое,Железнодорожный,1,1,0,Ясно
761,2025-04-21,21:51,Наезд на пешехода,Лёгкое,Железнодорожный,1,0,0,Ясно
762,2025-04-21,10:00,Столкновение,Лёгкое,Верх-Исетский,2,2,0,Ясно
763,2025-04-21,17:03,Столкновение,Лёгкое,Верх-Исетский,2,1,0,Ясно
764,2025-04-21,00:58,Иное,Средней тяжести,Кировский,1,2,0,Облачно
765,2025-04-21,09:30,Иное,Средней тяжести,Ленинский,1,2,0,Ясно
766,2025-04-21,10:56,Столкновение,Лёгкое,Орджоникидзевский,2,1,0,Облачно
767,2025-04-22,18:28,Наезд на пешехода,Лёгкое,Чкаловский,1,0,0,Ясно
768,2025-04-22,11:20,Столкновение,Средней тяжести,Кировский,2,1,0,Облачно
769,2025-04-22,09:13,Столкновение,Средней тяжести,Верх-Исетский,3,1,0,Ясно
770,2025-04-22,15:40,Столкновение,Средней тяжести,Верх-Исетский,3,2,0,Ясно
771,2025-04-22,14:11,Опрокидывание,Лёгкое,Чкаловский,1,1,0,Ясно
772,2025-04-22,10:33,Столкновение,Лёгкое,Орджоникидзевский,3,0,0,Дождь
773,2025-04-22,22:35,Столкновение,Средней тяжести,Чкаловский,2,1,0,Туман
774,2025-04-22,09:44,Столкновение,Лёгкое,Железнодорожный,3,0,0,Дождь
775,2025-04-23,23:55,Наезд на пешехода,Лёгкое,Железнодорожный,1,1,0,Ясно
776,2025-04-23,09:00,Столкновение,Лёгкое,Кировский,3,2,0,Ясно
777,2025-04-23,10:27,Столкновение,Лёгкое,Кировский,2,1,0,Дождь
778,2025-04-23,15:23,Столкновение,Лёгкое,Кировский,2,1,0,Ясно
779,2025-04-23,16:26,Столкновение,Лёгкое,Октябрьский,2,1,0,Ясно
780,2025-04-23,16:51,Наезд на препятствие,Лёгкое,Кировский,1,2,0,Ясно
781,2025-04-24,18:24,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Облачно
782,2025-04-24,13:07,Столкновение,Лёгкое,Ленинский,2,0,0,Туман
783,2025-04-24,06:22,Наезд на стоящее ТС,Средней тяжести,Верх-Исетский,2,3,0,Ясно
784,2025-04-24,16:01,Наезд на стоящее ТС,Лёгкое,Ленинский,2,0,0,Дождь
785,2025-04-25,21:52,Падение пассажира,Тяжёлое,Орджоникидзевский,1,3,0,Дождь
786,2025-04-25,14:47,Столкновение,Лёгкое,Чкаловский,2,1,0,Ясно
787,2025-04-25,06:11,Наезд на препятствие,Лёгкое,Ленинский,1,0,0,Дождь
788,2025-04-25,05:25,Столкновение,Тяжёлое,Орджоникидзевский,3,3,1,Ясно
789,2025-04-25,11:27,Наезд на стоящее ТС,Лёгкое,Орджоникидзевский,2,1,0,Ясно
790,2025-04-25,10:45,Иное,Лёгкое,Ленинский,1,1,0,Облачно
791,2025-04-25,07:35,Опрокидывание,Средней тяжести,Орджоникидзевский,1,3,0,Дождь
792,2025-04-25,23:46,Столкновение,Тяжёлое,Ленинский,2,3,1,Облачно
793,2025-04-25,08:59,Наезд на пешехода,Тяжёлое,Кировский,1,1,0,Ясно
794,2025-04-26,08:34,Опрокидывание,Средней тяжести,Чкаловский,1,1,0,Ясно
795,2025-04-26,07:19,Столкновение,Средней тяжести,Чкаловский,2,1,0,Дождь
796,2025-04-26,09:52,Наезд на препятствие,Средней тяжести,Ленинский,1,2,0,Ясно
797,2025-04-26,16:36,Наезд на препятствие,Лёгкое,Ленинский,1,0,0,Дождь
798,2025-04-26,12:51,Опрокидывание,Лёгкое,Чкаловский,1,0,0,Дождь
799,2025-04-26,18:26,Наезд на препятствие,Тяжёлое,Ленинский,1,3,1,Ясно
800,2025-04-26,22:28,Столкновение,Тяжёлое,Орджоникидзевский,2,3,0,Дождь
801,2025-04-26,14:41,Столкновение,Лёгкое,Чкаловский,2,1,0,Ясно
802,2025-04-26,10:00,Столкновение,Лёгкое,Чкаловский,2,1,0,Дождь
803,2025-04-26,16:40,Столкновение,Лёгкое,Чкаловский,2,1,0,Дождь
804,2025-04-27,19:48,Иное,Тяжёлое,Верх-Исетский,1,1,2,Дождь
805,2025-04-27,21:19,Столкновение,Лёгкое,Чкаловский,2,1,0,Облачно
806,2025-04-27,10:20,Столкновение,Средней тяжести,Верх-Исетский,2,2,0,Дождь
807,2025-04-27,12:34,Наезд на препятствие,Лёгкое,Орджоникидзевский,1,1,0,Туман
808,2025-04-27,19:36,Наезд на пешехода,Лёгкое,Верх-Исетский,1,0,0,Ясно
809,2025-04-27,07:52,Наезд на стоящее ТС,Средней тяжести,Железнодорожный,2,2,0,Дождь
810,2025-04-27,18:29,Столкновение,Тяжёлое,Ленинский,3,2,0,Ясно
811,2025-04-27,18:26,Наезд на пешехода,Средней тяжести,Ленинский,1,1,0,Дождь
812,2025-04-27,13:42,Столкновение,Лёгкое,Октябрьский,3,0,0,Ясно
813,2025-04-27,07:54,Столкновение,Средней тяжести,Чкаловский,2,1,0,Дождь
814,2025-04-27,09:52,Падение пассажира,Лёгкое,Орджоникидзевский,1,0,0,Ясно
815,2025-04-27,19:24,Наезд на стоящее ТС,Лёгкое,Чкаловский,2,0,0,Ясно
816,2025-04-27,12:01,Столкновение,Средней тяжести,Верх-Исетский,2,3,0,Дождь
817,2025-04-28,12:07,Наезд на пешехода,Лёгкое,Орджоникидзевский,1,0,0,Ясно
818,2025-04-28,06:39,Столкновение,Лёгкое,Кировский,2,1,0,Облачно
819,2025-04-28,16:46,Столкновение,Средней тяжести,Чкаловский,2,2,0,Ясно
820,2025-04-28,11:29,Наезд на пешехода,Лёгкое,Железнодорожный,1,1,0,Туман
821,2025-04-28,21:52,Столкновение,Средней тяжести,Орджоникидзевский,2,3,0,Облачно
822,2025-04-28,13:17,Столкновение,Лёгкое,Орджоникидзевский,2,1,0,Ясно
823,2025-04-28,15:43,Наезд на стоящее ТС,Лёгкое,Октябрьский,2,1,0,Облачно
824,2025-04-28,18:17,Наезд на стоящее ТС,Лёгкое,Ленинский,2,0,0,Дождь
825,2025-04-28,09:32,Наезд на препятствие,Средней тяжести,Чкаловский,1,1,0,Дождь
826,2025-04-29,11:47,Наезд на пешехода,Средней тяжести,Железнодорожный,1,3,0,Дождь
827,2025-04-29,09:02,Столкновение,Средней тяжести,Чкаловский,2,2,0,Ясно
828,2025-04-29,11:28,Столкновение,Средней тяжести,Кировский,3,2,0,Дождь
829,2025-04-29,12:22,Наезд на пешехода,Средней тяжести,Чкаловский,1,2,0,Туман
830,2025-04-29,09:56,Столкновение,Лёгкое,Орджоникидзевский,3,1,0,Дождь
831,2025-04-29,08:56,Наезд на препятствие,Лёгкое,Кировский,1,0,0,Ясно
832,2025-04-30,22:34,Иное,Лёгкое,Верх-Исетский,1,0,0,Ясно
833,2025-04-30,18:35,Наезд на препятствие,Средней тяжести,Чкаловский,1,3,0,Облачно
834,2025-04-30,17:02,Столкновение,Средней тяжести,Верх-Исетский,2,1,0,Облачно
835,2025-04-30,16:22,Наезд на пешехода,Средней тяжести,Верх-Исетский,1,1,0,Ясно
836,2025-04-30,21:55,Столкновение,Лёгкое,Кировский,3,0,0,Дождь
837,2025-04-30,14:04,Столкновение,Средней тяжести,Кировский,2,1,0,Дождь
838,2025-04-30,08:18,Наезд на пешехода,Лёгкое,Железнодорожный,1,0,0,Ясно
839,2025-05-01,13:24,Наезд на препятствие,Средней тяжести,Кировский,1,2,0,Ясно
840,2025-05-01,10:50,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Ясно
841,2025-05-01,14:45,Наезд на препятствие,Лёгкое,Верх-Исетский,1,0,0,Ясно
842,2025-05-01,16:35,Столкновение,Лёгкое,Верх-Исетский,3,0,0,Ясно
843,2025-05-01,13:57,Наезд на пешехода,Средней тяжести,Ленинский,1,2,0,Ясно
844,2025-05-02,14:17,Столкновение,Лёгкое,Чкаловский,2,0,0,Ясно
845,2025-05-02,19:59,Столкновение,Лёгкое,Чкаловский,2,1,0,Туман
846,2025-05-02,14:47,Опрокидывание,Лёгкое,Кировский,1,2,0,Дождь
847,2025-05-02,18:24,Столкновение,Средней тяжести,Кировский,2,1,0,Ясно
848,2025-05-02,15:29,Столкновение,Лёгкое,Железнодорожный,2,0,0,Ясно
849,2025-05-02,18:23,Опрокидывание,Лёгкое,Кировский,1,2,0,Облачно
850,2025-05-02,12:10,Столкновение,Средней тяжести,Верх-Исетский,2,2,0,Ясно
851,2025-05-02,09:56,Наезд на стоящее ТС,Тяжёлое,Верх-Исетский,2,3,1,Ясно
852,2025-05-02,17:03,Наезд на пешехода,Средней тяжести,Кировский,1,1,0,Дождь
853,2025-05-02,18:54,Наезд на препятствие,Лёгкое,Кировский,1,0,0,Ясно
854,2025-05-03,11:35,Столкновение,Средней тяжести,Чкаловский,2,3,0,Облачно
855,2025-05-03,17:36,Столкновение,Лёгкое,Железнодорожный,2,0,0,Ясно
856,2025-05-03,17:15,Иное,Лёгкое,Чкаловский,1,0,0,Облачно
857,2025-05-04,18:34,Столкновение,Лёгкое,Чкаловский,3,2,0,Дождь
858,2025-05-04,17:05,Столкновение,Лёгкое,Кировский,2,0,0,Дождь
859,2025-05-04,20:41,Наезд на стоящее ТС,Средней тяжести,Чкаловский,2,1,0,Ясно
860,2025-05-04,07:58,Столкновение,Тяжёлое,Кировский,2,2,1,Туман
861,2025-05-04,17:45,Иное,Средней тяжести,Ленинский,2,1,0,Облачно
862,2025-05-04,11:52,Столкновение,Тяжёлое,Ленинский,2,4,1,Ясно
863,2025-05-04,09:53,Столкновение,Лёгкое,Верх-Исетский,2,1,0,Ясно
864,2025-05-04,20:56,Наезд на препятствие,Лёгкое,Железнодорожный,1,2,0,Ясно
865,2025-05-04,17:10,Наезд на препятствие,Лёгкое,Октябрьский,1,0,0,Ясно
866,2025-05-05,16:09,Наезд на стоящее ТС,Лёгкое,Кировский,2,0,0,Ясно
867,2025-05-05,19:22,Наезд на пешехода,Лёгкое,Орджоникидзевский,1,1,0,Дождь
868,2025-05-05,11:36,Наезд на стоящее ТС,Лёгкое,Верх-Исетский,2,0,0,Ясно
869,2025-05-05,09:44,Наезд на пешехода,Средней тяжести,Верх-Исетский,1,2,0,Дождь
870,2025-05-05,16:35,Иное,Средней тяжести,Октябрьский,1,2,0,Облачно
871,2025-05-05,17:11,Столкновение,Средней тяжести,Ленинский,2,3,0,Ясно
